Std,Su,Sy,A5,Bhn,E,G,mu,Ro,pH,HV
GOST GOST Steel 50 GOST 1577-93 normalized,690,290,14.0,241.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 50 GOST 1577-93 Quenched and tempered,825,520,13.0,207.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 50 GOST 1577-93 Quenched and tempered,775,460,15.0,207.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 50 GOST 1577-93 Quenched and tempered,725,400,16.0,207.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 55 GOST 1577-93 normalized,750,370,15.0,255.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 55 GOST 1577-93 normalized,750,330,15.0,255.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 55 GOST 1577-93 normalized,730,300,13.0,255.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 55 GOST 1577-93 Quenched and tempered,875,550,12.0,217.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 55 GOST 1577-93 Quenched and tempered,825,500,14.0,217.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 55 GOST 1577-93 Quenched and tempered,775,430,15.0,217.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 60 GOST 1577-93 normalized,785,380,14.0,255.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 60 GOST 1577-93 normalized,785,340,14.0,255.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 60 GOST 1577-93 normalized,755,310,12.0,255.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 60 GOST 1577-93 Quenched and tempered,925,580,11.0,229.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 60 GOST 1577-93 Quenched and tempered,875,520,13.0,229.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 60 GOST 1577-93 Quenched and tempered,825,450,14.0,229.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 30Ch GOST 1577-93 Quenched and tempered,925,650,12.0,187.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 30Ch GOST 1577-93 Quenched and tempered,825,550,14.0,187.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 30Ch GOST 1577-93 Quenched and tempered,725,410,15.0,187.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 38ChA GOST 1577-93 Quenched and tempered,1050,750,11.0,207.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 38ChA GOST 1577-93 Quenched and tempered,925,630,13.0,207.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 38ChA GOST 1577-93 Quenched and tempered,825,510,14.0,207.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 40Ch GOST 1577-93 Quenched and tempered,1100,800,10.0,217.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 40Ch GOST 1577-93 Quenched and tempered,1000,660,12.0,217.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 40Ch GOST 1577-93 Quenched and tempered,875,560,14.0,217.0,206000,80000,0.29,7860,0.0,0.0
GOST GOST Steel 15L GOST 977-88 normalized,392,196,24.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 20L GOST 977-88 normalized,412,216,22.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 25L GOST 977-88 normalized,441,235,19.0,0.0,205000,79000,0.3,7830,0.0,0.0
GOST GOST Steel 30L GOST 977-88 normalized,471,255,17.0,0.0,210000,81000,0.3,7810,0.0,0.0
GOST GOST Steel 35L GOST 977-88 normalized,491,275,15.0,0.0,212000,82000,0.29,7830,0.0,0.0
GOST GOST Steel 40L GOST 977-88 normalized,520,294,14.0,0.0,215000,83000,0.3,7810,0.0,0.0
GOST GOST Steel 45L GOST 977-88 normalized,540,314,12.0,0.0,215000,83000,0.3,7800,0.0,0.0
GOST GOST Steel 50L GOST 977-88 normalized,569,334,11.0,0.0,219000,85000,0.29,7820,0.0,0.0
GOST GOST Steel 20GL GOST 977-88 normalized,540,275,18.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 35GL GOST 977-88 normalized,540,294,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 35GL GOST 977-88 Quenching and cooling in the water,589,343,0.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 20GSL GOST 977-88 normalized,540,294,18.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 30GSL GOST 977-88 normalized,589,343,14.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 30GSL GOST 977-88 Quenching and cooling in the water,638,392,0.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 20G1FL GOST 977-88 normalized,510,314,17.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 20FL GOST 977-88 normalized,491,294,18.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 30ChGSFL GOST 977-88 normalized,589,392,15.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 45FL GOST 977-88 normalized,589,392,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 20ChML GOST 977-88 normalized,441,245,18.0,0.0,215000,83000,0.3,7800,0.0,0.0
GOST GOST Steel 20ChMFL GOST 977-88 normalized,491,275,16.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 20GNMFL GOST 977-88 normalized,589,491,15.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 35ChML GOST 977-88 normalized,589,392,12.0,0.0,215000,83000,0.3,7840,0.0,0.0
GOST GOST Steel 30ChNML GOST 977-88 normalized,687,540,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 35ChGSL GOST 977-88 normalized,589,343,14.0,0.0,215000,83000,0.3,7800,0.0,0.0
GOST GOST Steel 35ChGSL GOST 977-88 Quenching and cooling in the water,785,589,0.0,0.0,215000,83000,0.3,7800,0.0,0.0
GOST GOST Steel 20DChL GOST 977-88 normalized,491,392,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 08GDNFL GOST 977-88 normalized,441,343,18.0,0.0,212000,82000,0.29,7820,0.0,0.0
GOST GOST Steel 13ChNDFTL GOST 977-88 normalized,491,392,18.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 12DN2FL GOST 977-88 normalized,638,540,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 25L GOST 977-88 Quenched and tempered,491,294,22.0,0.0,205000,79000,0.3,7830,0.0,0.0
GOST GOST Steel 30L GOST 977-88 Quenched and tempered,491,294,17.0,0.0,205000,79000,0.3,7810,0.0,0.0
GOST GOST Steel 35L GOST 977-88 Quenched and tempered,540,343,16.0,0.0,205000,79000,0.3,7830,0.0,0.0
GOST GOST Steel 40L GOST 977-88 Quenched and tempered,540,343,14.0,0.0,205000,79000,0.3,7810,0.0,0.0
GOST GOST Steel 45L GOST 977-88 Quenched and tempered,589,392,10.0,0.0,205000,79000,0.3,7800,0.0,0.0
GOST GOST Steel 50L GOST 977-88 Quenched and tempered,736,392,14.0,0.0,205000,79000,0.3,7820,0.0,0.0
GOST GOST Steel 20GL GOST 977-88 Quenched and tempered,530,334,14.0,0.0,205000,79000,0.3,7820,0.0,0.0
GOST GOST Steel 35GL GOST 977-88 Quenched and tempered,589,343,14.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 30GSL GOST 977-88 Quenched and tempered,638,392,14.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 30ChGSFL GOST 977-88 Quenched and tempered,785,589,14.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 30ChGSFL GOST 977-88 Quenched and tempered,687,491,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 45FL GOST 977-88 Quenched and tempered,638,441,10.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 32Ch06L GOST 977-88 Quenched and tempered,638,491,12.0,0.0,205000,79000,0.3,7850,0.0,0.0
GOST GOST Steel 20GNMFL GOST 977-88 Quenched and tempered,687,589,14.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 35ChML GOST 977-88 Quenched and tempered,687,540,12.0,0.0,205000,79000,0.3,7840,0.0,0.0
GOST GOST Steel 30ChNML GOST 977-88 Quenched and tempered,785,638,10.0,0.0,205000,79000,0.3,7820,0.0,0.0
GOST GOST Steel 35ChGSL GOST 977-88 Quenched and tempered,785,589,10.0,0.0,205000,79000,0.3,7800,0.0,0.0
GOST GOST Steel 35NGML GOST 977-88 Quenched and tempered,736,589,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 20DChL GOST 977-88 Quenched and tempered,638,540,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 12DN2FL GOST 977-88 Quenched and tempered,785,638,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 12DChN1MFL GOST 977-88 Quenched and tempered,981,735,10.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 25Ch2GNMFL1 GOST 977-88 Quenched and tempered,638,491,12.0,0.0,200000,77000,0.3,7820,0.0,0.0
GOST GOST Steel 40ChL GOST 977-88 Quenching and cooling in the oil,638,491,0.0,0.0,219000,85000,0.29,7840,0.0,0.0
GOST GOST Grey cast iron 10 GOST1412-85 Desconhecido,100,50,0.0,190.0,90000,36000,0.25,6800,0.0,0.0
GOST GOST Grey cast iron 15 GOST1412-85 Desconhecido,150,75,0.0,210.0,90000,36000,0.25,7000,270.0,0.0
GOST GOST Grey cast iron 18 GOST1412-85 Desconhecido,180,90,0.0,0.0,95000,38000,0.25,7050,0.0,0.0
GOST GOST Grey cast iron 20 GOST1412-85 Desconhecido,200,100,0.0,230.0,100000,40000,0.25,7100,340.0,0.0
GOST GOST Grey cast iron 21 GOST1412-85 Desconhecido,210,105,0.0,0.0,100000,40000,0.25,7150,0.0,0.0
GOST GOST Grey cast iron 24 GOST1412-85 Desconhecido,240,120,0.0,0.0,105000,42000,0.25,7200,0.0,0.0
GOST GOST Grey cast iron 25 GOST1412-85 Desconhecido,250,125,0.0,245.0,110000,44000,0.25,7200,400.0,0.0
GOST GOST Grey cast iron 30 GOST1412-85 Desconhecido,300,150,0.0,260.0,120000,48000,0.25,7300,460.0,0.0
GOST GOST Grey cast iron 35 GOST1412-85 Desconhecido,350,175,0.0,275.0,125000,50000,0.25,7400,520.0,0.0
GOST GOST Nodular cast iron 35 GOST7293-85 Desconhecido,350,220,22.0,155.0,170000,70000,0.21,7160,0.0,0.0
GOST GOST Nodular cast iron 40 GOST7293-85 Desconhecido,400,250,15.0,171.0,170000,70000,0.21,7160,0.0,0.0
GOST GOST Nodular cast iron 45 GOST7293-85 Desconhecido,450,310,10.0,182.0,170000,70000,0.21,7160,0.0,0.0
GOST GOST Nodular cast iron 50 GOST7293-85 Desconhecido,500,320,7.0,199.0,170000,70000,0.21,7160,400.0,0.0
GOST GOST Nodular cast iron 60 GOST7293-85 Desconhecido,600,370,3.0,234.0,180000,75000,0.2,7160,480.0,0.0
GOST GOST Nodular cast iron 70 GOST7293-85 Desconhecido,700,420,2.0,265.0,180000,75000,0.2,7160,560.0,0.0
GOST GOST Nodular cast iron 80 GOST7293-85 Desconhecido,800,480,2.0,299.0,180000,75000,0.2,7160,600.0,0.0
GOST GOST Nodular cast iron 100 GOST7293-85 Desconhecido,1000,700,2.0,315.0,185000,77000,0.2,7160,0.0,0.0
GOST GOST Malleable cast iron 30-6 Desconhecido,294,170,6.0,131.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 33-8 Desconhecido,323,190,8.0,131.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 35-10 Desconhecido,333,190,10.0,131.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 37-12 Desconhecido,362,210,12.0,136.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 45-7 Desconhecido,441,260,7.0,178.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 50-5 Desconhecido,490,290,5.0,200.0,160000,64000,0.25,7160,370.0,0.0
GOST GOST Malleable cast iron 55-4 Desconhecido,539,325,4.0,216.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 60-3 Desconhecido,588,350,3.0,234.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 65-3 Desconhecido,637,380,3.0,240.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 70-2 Desconhecido,686,410,2.0,263.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 80-1.5 Desconhecido,784,470,1.5,295.0,160000,64000,0.25,7160,0.0,0.0
GOST GOST Malleable cast iron 40 Desconhecido,400,180,4.0,220.0,160000,64000,0.25,7160,300.0,0.0
NF NF NF 13MF4 Desconhecido,360,240,26.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 35MF6 Desconhecido,630,370,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XE Desconhecido,270,180,34.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF ZE Desconhecido,270,240,34.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF ZES Desconhecido,270,225,38.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF A34-2 Desconhecido,330,155,27.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF A37CP Desconhecido,360,235,26.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF A42CP Desconhecido,410,255,23.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF E24-2 Desconhecido,340,215,25.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF E24-3 Desconhecido,340,215,25.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF E28-2 Desconhecido,400,275,22.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF E28-4 Desconhecido,400,255,23.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF A50-2 Desconhecido,490,295,19.0,0.0,206000,80000,0.3,7860,310.0,140.0
NF NF NF E36-3 Desconhecido,490,355,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF E36-4 Desconhecido,490,355,22.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF A60-2 Desconhecido,590,335,15.0,0.0,206000,80000,0.3,7860,375.0,170.0
NF NF NF A70-2 Desconhecido,690,365,10.0,0.0,206000,80000,0.3,7860,437.0,197.0
NF NF NF XC10 Desconhecido,490,350,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC12 Desconhecido,690,500,11.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC18 Desconhecido,440,270,21.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC25 Desconhecido,490,305,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC32 Desconhecido,570,365,18.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC38H1 Desconhecido,630,400,17.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC42TS Desconhecido,670,430,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC42H1 Desconhecido,670,430,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC48H1 heat treated,710,460,15.0,0.0,206000,80000,0.3,7860,450.0,200.0
NF NF NF XC42TS Desconhecido,670,430,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC55H1 Desconhecido,750,490,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 52M4TS Desconhecido,710,410,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF XC55H1 Desconhecido,750,490,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF A48CP Desconhecido,470,290,22.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 35M5 Desconhecido,670,500,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 32C4 Desconhecido,780,590,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 38C4 Desconhecido,830,620,13.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 42C4 Desconhecido,880,600,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 35CD4TS Desconhecido,880,715,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 42C4TS Desconhecido,880,685,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 16MC5 case-hardened,980,700,9.0,0.0,206000,80000,0.3,7860,1300.0,670.0
NF NF NF 20MC5 case-hardened,1200,850,7.0,0.0,206000,80000,0.3,7860,1300.0,670.0
NF NF NF 15D3 Desconhecido,440,270,24.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 15CD405 Desconhecido,450,295,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 25CD4 Desconhecido,780,600,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 34CD4 Desconhecido,880,700,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 42CD4 heat treated,980,770,11.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 42CD4TS face hardened,980,815,11.0,0.0,206000,80000,0.3,7860,1210.0,610.0
NF NF NF 40CAD612 nitrided,900,720,13.0,0.0,206000,80000,0.3,7860,1360.0,720.0
NF NF NF 30CD12 heat treated,1030,810,10.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF 30CD12 nitrided,980,770,11.0,0.0,206000,80000,0.3,7860,1360.0,720.0
NF NF NF 16NC6 case-hardened,1100,800,9.0,0.0,206000,80000,0.3,7860,1300.0,670.0
NF NF NF 18NCD6 case-hardened,1200,850,8.0,0.0,206000,80000,0.3,7860,1300.0,670.0
NF NF NF 30CND8 heat treated,1030,850,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6C13 Desconhecido,420,225,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z12C13 Desconhecido,630,440,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z20C13 Desconhecido,730,540,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z30C13 Desconhecido,830,635,11.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z8C17 Desconhecido,440,245,18.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z8CA7 Desconhecido,440,240,24.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z45CS9 Desconhecido,900,700,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6CA13 Desconhecido,420,225,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z10C13 Desconhecido,590,410,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z85CDMV1802 Desconhecido,1000,800,7.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6CN1809 Desconhecido,510,195,45.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6CNT1810 Desconhecido,510,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6CNT1812 Desconhecido,510,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z2CN1810 Desconhecido,450,185,45.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z15CN2413 Desconhecido,540,240,30.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z12NCS3516 Desconhecido,590,240,30.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z12CN2520 Desconhecido,540,240,30.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z12CNS2520 Desconhecido,540,240,30.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z15CN2413 Desconhecido,540,240,30.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z12CNS2520 Desconhecido,540,240,30.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6CND1711 Desconhecido,530,205,45.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6CNDT1712 Desconhecido,490,216,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z2CND1712 Desconhecido,470,186,45.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z2CND1713 Desconhecido,480,195,45.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z6CND1712 Desconhecido,530,205,45.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF NF Z52CMN2109 Desconhecido,950,600,8.0,0.0,206000,80000,0.3,7860,0.0,0.0
NF NF Grey cast iron Desconhecido,150,150,0.0,0.0,85000,34000,0.25,7160,270.0,190.0
NF NF Grey cast iron Desconhecido,200,200,0.0,0.0,85000,34000,0.25,7160,340.0,210.0
NF NF Grey cast iron Desconhecido,250,250,0.0,0.0,85000,34000,0.25,7160,400.0,230.0
NF NF Grey cast iron Desconhecido,300,300,0.0,0.0,85000,34000,0.25,7160,460.0,250.0
NF NF Grey cast iron Desconhecido,350,350,0.0,0.0,85000,34000,0.25,7160,520.0,260.0
NF NF Nodular cast iron Desconhecido,500,320,0.0,0.0,169000,70000,0.2,7160,400.0,180.0
NF NF Nodular cast iron Desconhecido,600,370,0.0,0.0,169000,70000,0.2,7160,480.0,210.0
NF NF Nodular cast iron Desconhecido,700,420,0.0,0.0,169000,70000,0.2,7160,560.0,230.0
NF NF Nodular cast iron Desconhecido,800,480,0.0,0.0,169000,70000,0.2,7160,600.0,240.0
NF NF Malleable cast iron Desconhecido,400,180,4.0,0.0,160000,64000,0.27,7160,300.0,220.0
NF NF Malleable cast iron Desconhecido,500,260,4.0,0.0,160000,64000,0.27,7160,370.0,230.0
JIS JIS JIS SUM22 Desconhecido,460,375,8.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SS330 Desconhecido,360,195,26.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS STKM13B Desconhecido,440,305,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS STKM12A Desconhecido,340,175,35.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS STKM12C Desconhecido,470,355,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SS400 Desconhecido,400,235,0.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SS490 Desconhecido,490,275,19.0,0.0,206000,80000,0.3,7860,313.0,141.0
JIS JIS JIS SM52OC Desconhecido,520,335,19.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SM52OB Desconhecido,520,335,19.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS STKM16A Desconhecido,510,325,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS STKM16C Desconhecido,620,460,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SM570 Desconhecido,570,450,20.0,0.0,206000,80000,0.3,7860,375.0,169.0
JIS JIS JIS S10C Desconhecido,420,300,16.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S15C Desconhecido,440,340,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S22C Desconhecido,420,250,22.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S25C Desconhecido,480,300,21.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S30C Desconhecido,540,340,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S35C Desconhecido,600,370,19.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S40C Desconhecido,630,400,18.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S45C Desconhecido,650,430,16.0,0.0,206000,80000,0.3,7860,426.0,192.0
JIS JIS JIS S50C Desconhecido,700,460,15.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S55C Desconhecido,750,500,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS S58C Desconhecido,780,510,13.0,0.0,206000,80000,0.3,7860,470.0,210.0
JIS JIS JIS SMn433 Desconhecido,700,490,15.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SCr430 Desconhecido,770,570,14.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SCr435 Desconhecido,800,600,13.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SCr440 Desconhecido,880,640,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SMnC420 Desconhecido,980,680,8.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SCM430 Desconhecido,830,630,13.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SCM435 Desconhecido,880,660,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SCM440 Desconhecido,930,735,11.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SCM445 Desconhecido,860,680,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SNC815 Desconhecido,930,680,10.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SNCM815 Desconhecido,1100,800,9.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS403 Desconhecido,588,392,25.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS405 Desconhecido,412,177,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS410 Desconhecido,539,343,25.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS420J1 Desconhecido,637,441,20.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS420J2 Desconhecido,735,539,12.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS430 Desconhecido,430,205,22.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS431 Desconhecido,785,588,15.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS304 Desconhecido,520,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS303 Desconhecido,520,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS316 Desconhecido,520,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS316L Desconhecido,480,175,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS321 Desconhecido,520,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS304L Desconhecido,480,175,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUS3093 Desconhecido,520,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUH1 Desconhecido,930,685,15.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUH330 Desconhecido,560,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUH310 Desconhecido,590,205,40.0,0.0,206000,80000,0.3,7860,0.0,0.0
JIS JIS JIS SUH35 Desconhecido,880,560,8.0,0.0,206000,80000,0.3,7860,0.0,0.0
